I,m,w,(init) 1,2,3,4,5,6,7,(c) 1,2,3,4,5,6,7,1,2,3,4,5,6,7,1,2,3,4,5,6,7,1,2,3,4,5,6,7,1,2,3,4,5,6,7,1,2,3,4,5,6,7,1,2,3,4,5,6,7,(d) 1,2,3,4,5,6,7,1,2,3,4,5,6,7,1,2,3,4,5,6,7,1,2,3,4,5,6,7,1,2,3,4,5,6,7,1,2,3,4,5,6,7,1,2,3,4,5,6,7,(u) 1,2,3,4,5,6,7,1,2,3,4,5,6,7,1,2,3,4,5,6,7,1,2,3,4,5,6,7,1,2,3,4,5,6,7,1,2,3,4,5,6,7,1,2,3,4,5,6,7,(rer) 1,2,3,4,5,6,7,(ier) 1,2,3,4,5,6,7
1,8000,180,1,0,0,0,0,0,0,0,1660,8260,15675.71429,17204.04762,1087.498502,24200,80,0,8260,15675.71429,17204.04762,1087.498502,24200,80,1660,0,15675.71429,17204.04762,1087.498502,24200,120,1660,8260,0,17204.04762,1087.498502,24200,180,1660,8260,15675.71429,0,1087.498502,24200,0,1660,8260,15675.71429,17204.04762,0,24200,0,1660,8260,15675.71429,17204.04762,1087.498502,0,0,1660,8260,15240,16693,160000,25000,80,0,8260,15240,16693,160000,25000,80,1660,0,15240,16693,160000,25000,120,1660,8260,0,16693,160000,25000,180,1660,8260,15240,0,160000,25000,0,1660,8260,15240,16693,0,25000,0,1660,8260,15240,16693,160000,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0602,0.79515,0.5301,0.15903,0.15903,0.0142,0.0142,2.9201,2.190075,1.46005,0.438015,0.438015,0.9237,0.9237
2,8000,180,1,0,0,0,0,0,0,0,1660,8260,15675.71429,17204.04762,1230.405557,24200,80,0,8260,15675.71429,17204.04762,1230.405557,24200,80,1660,0,15675.71429,17204.04762,1230.405557,24200,120,1660,8260,0,17204.04762,1230.405557,24200,180,1660,8260,15675.71429,0,1230.405557,24200,0,1660,8260,15675.71429,17204.04762,0,24200,0,1660,8260,15675.71429,17204.04762,1230.405557,0,0,1660,8260,15240,16693,160000,25000,80,0,8260,15240,16693,160000,25000,80,1660,0,15240,16693,160000,25000,120,1660,8260,0,16693,160000,25000,180,1660,8260,15240,0,160000,25000,0,1660,8260,15240,16693,0,25000,0,1660,8260,15240,16693,160000,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5656,0.4242,0.2828,0.08484,0.08484,0.0142,0.0142,1.7112,1.2834,0.8556,0.25668,0.25668,0.9237,0.9237
3,8000,180,1,0,0,0,0,0,0,0,1660,8260,15675.71429,17204.04762,1404.952628,24200,80,0,8260,15675.71429,17204.04762,1404.952628,24200,80,1660,0,15675.71429,17204.04762,1404.952628,24200,120,1660,8260,0,17204.04762,1404.952628,24200,180,1660,8260,15675.71429,0,1404.952628,24200,0,1660,8260,15675.71429,17204.04762,0,24200,0,1660,8260,15675.71429,17204.04762,1404.952628,0,0,1660,8260,15240,16693,160000,25000,80,0,8260,15240,16693,160000,25000,80,1660,0,15240,16693,160000,25000,120,1660,8260,0,16693,160000,25000,180,1660,8260,15240,0,160000,25000,0,1660,8260,15240,16693,0,25000,0,1660,8260,15240,16693,160000,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5607,0.420525,0.28035,0.084105,0.084105,0.0142,0.0142,1.7112,1.2834,0.8556,0.25668,0.25668,0.9237,0.9237
4,8000,180,1,0,0,0,0,0,0,0,1660,8260,15675.71429,17204.04762,1618.144902,24200,80,0,8260,15675.71429,17204.04762,1618.144902,24200,80,1660,0,15675.71429,17204.04762,1618.144902,24200,120,1660,8260,0,17204.04762,1618.144902,24200,180,1660,8260,15675.71429,0,1618.144902,24200,0,1660,8260,15675.71429,17204.04762,0,24200,0,1660,8260,15675.71429,17204.04762,1618.144902,0,0,1660,8260,15240,16693,160000,25000,80,0,8260,15240,16693,160000,25000,80,1660,0,15240,16693,160000,25000,120,1660,8260,0,16693,160000,25000,180,1660,8260,15240,0,160000,25000,0,1660,8260,15240,16693,0,25000,0,1660,8260,15240,16693,160000,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5559,0.416925,0.27795,0.083385,0.083385,0.0142,0.0142,1.7112,1.2834,0.8556,0.25668,0.25668,0.9237,0.9237
5,8000,180,1,0,0,0,0,0,0,0,1660,8260,15675.71429,17204.04762,1878.538533,24200,80,0,8260,15675.71429,17204.04762,1878.538533,24200,80,1660,0,15675.71429,17204.04762,1878.538533,24200,120,1660,8260,0,17204.04762,1878.538533,24200,180,1660,8260,15675.71429,0,1878.538533,24200,0,1660,8260,15675.71429,17204.04762,0,24200,0,1660,8260,15675.71429,17204.04762,1878.538533,0,0,1660,8260,15240,16693,160000,25000,80,0,8260,15240,16693,160000,25000,80,1660,0,15240,16693,160000,25000,120,1660,8260,0,16693,160000,25000,180,1660,8260,15240,0,160000,25000,0,1660,8260,15240,16693,0,25000,0,1660,8260,15240,16693,160000,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1901,0.142575,0.09505,0.028515,0.028515,0.0142,0.0142,0.9237,0.692775,0.46185,0.138555,0.138555,0.9237,0.9237
6,8000,180,1,0,0,0,0,0,0,0,1660,8260,15675.71429,17204.04762,2196.584033,24200,80,0,8260,15675.71429,17204.04762,2196.584033,24200,80,1660,0,15675.71429,17204.04762,2196.584033,24200,120,1660,8260,0,17204.04762,2196.584033,24200,180,1660,8260,15675.71429,0,2196.584033,24200,0,1660,8260,15675.71429,17204.04762,0,24200,0,1660,8260,15675.71429,17204.04762,2196.584033,0,0,1660,8260,15240,16693,160000,25000,80,0,8260,15240,16693,160000,25000,80,1660,0,15240,16693,160000,25000,120,1660,8260,0,16693,160000,25000,180,1660,8260,15240,0,160000,25000,0,1660,8260,15240,16693,0,25000,0,1660,8260,15240,16693,160000,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1887,0.141525,0.09435,0.028305,0.028305,0.0142,0.0142,0.9237,0.692775,0.46185,0.138555,0.138555,0.9237,0.9237
7,8000,180,1,0,0,0,0,0,0,0,1660,8260,15675.71429,17204.04762,2585.045683,24200,80,0,8260,15675.71429,17204.04762,2585.045683,24200,80,1660,0,15675.71429,17204.04762,2585.045683,24200,120,1660,8260,0,17204.04762,2585.045683,24200,180,1660,8260,15675.71429,0,2585.045683,24200,0,1660,8260,15675.71429,17204.04762,0,24200,0,1660,8260,15675.71429,17204.04762,2585.045683,0,0,1660,8260,15240,16693,160000,25000,80,0,8260,15240,16693,160000,25000,80,1660,0,15240,16693,160000,25000,120,1660,8260,0,16693,160000,25000,180,1660,8260,15240,0,160000,25000,0,1660,8260,15240,16693,0,25000,0,1660,8260,15240,16693,160000,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1872,0.1404,0.0936,0.02808,0.02808,0.0142,0.0142,0.9237,0.692775,0.46185,0.138555,0.138555,0.9237,0.9237
8,8000,180,1,0,0,0,0,0,0,0,1660,8260,15675.71429,17204.04762,3059.513815,24200,80,0,8260,15675.71429,17204.04762,3059.513815,24200,80,1660,0,15675.71429,17204.04762,3059.513815,24200,120,1660,8260,0,17204.04762,3059.513815,24200,180,1660,8260,15675.71429,0,3059.513815,24200,0,1660,8260,15675.71429,17204.04762,0,24200,0,1660,8260,15675.71429,17204.04762,3059.513815,0,0,1660,8260,15240,16693,160000,25000,80,0,8260,15240,16693,160000,25000,80,1660,0,15240,16693,160000,25000,120,1660,8260,0,16693,160000,25000,180,1660,8260,15240,0,160000,25000,0,1660,8260,15240,16693,0,25000,0,1660,8260,15240,16693,160000,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1872,0.1404,0.0936,0.02808,0.02808,0.0142,0.0142,0.9237,0.692775,0.46185,0.138555,0.138555,0.9237,0.9237
9,16000,360,1,0,0,0,0,0,0,0,1660,8260,15947.82313,17476.15646,6552.853179,23400,80,0,8260,15947.82313,17476.15646,6552.853179,23400,80,1660,0,15947.82313,17476.15646,6552.853179,23400,120,1660,8260,0,17476.15646,6552.853179,23400,180,1660,8260,15947.82313,0,6552.853179,23400,0,1660,8260,15947.82313,17476.15646,0,23400,0,1660,8260,15947.82313,17476.15646,6552.853179,0,0,1660,8260,15240,16693,160000,25000,80,0,8260,15240,16693,160000,25000,80,1660,0,15240,16693,160000,25000,120,1660,8260,0,16693,160000,25000,180,1660,8260,15240,0,160000,25000,0,1660,8260,15240,16693,0,25000,0,1660,8260,15240,16693,160000,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1872,0.1404,0.0936,0.02808,0.02808,0.0142,0.0142,0.9237,0.692775,0.46185,0.138555,0.138555,0.9237,0.9237
10,24000,540,1,0,0,0,0,0,0,0,1660,8260,16206.97441,17735.30774,10587.66633,22600,80,0,8260,16206.97441,17735.30774,10587.66633,22600,80,1660,0,16206.97441,17735.30774,10587.66633,22600,120,1660,8260,0,17735.30774,10587.66633,22600,180,1660,8260,16206.97441,0,10587.66633,22600,0,1660,8260,16206.97441,17735.30774,0,22600,0,1660,8260,16206.97441,17735.30774,10587.66633,0,0,1660,8260,15240,16693,160000,25000,80,0,8260,15240,16693,160000,25000,80,1660,0,15240,16693,160000,25000,120,1660,8260,0,16693,160000,25000,180,1660,8260,15240,0,160000,25000,0,1660,8260,15240,16693,0,25000,0,1660,8260,15240,16693,160000,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1872,0.1404,0.0936,0.02808,0.02808,0.0142,0.0142,0.9237,0.692775,0.46185,0.138555,0.138555,0.9237,0.9237
11,32000,720,1,0,0,0,0,0,0,0,1660,8260,16453.78515,17982.11848,15294.88282,21800,80,0,8260,16453.78515,17982.11848,15294.88282,21800,80,1660,0,16453.78515,17982.11848,15294.88282,21800,120,1660,8260,0,17982.11848,15294.88282,21800,180,1660,8260,16453.78515,0,15294.88282,21800,0,1660,8260,16453.78515,17982.11848,0,21800,0,1660,8260,16453.78515,17982.11848,15294.88282,0,0,1660,8260,15240,16693,160000,25000,80,0,8260,15240,16693,160000,25000,80,1660,0,15240,16693,160000,25000,120,1660,8260,0,16693,160000,25000,180,1660,8260,15240,0,160000,25000,0,1660,8260,15240,16693,0,25000,0,1660,8260,15240,16693,160000,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1872,0.1404,0.0936,0.02808,0.02808,0.0142,0.0142,0.9237,0.692775,0.46185,0.138555,0.138555,0.9237,0.9237
12,40000,900,1,0,0,0,0,0,0,0,1660,8260,16688.843,18217.17633,20833.89439,21000,80,0,8260,16688.843,18217.17633,20833.89439,21000,80,1660,0,16688.843,18217.17633,20833.89439,21000,120,1660,8260,0,18217.17633,20833.89439,21000,180,1660,8260,16688.843,0,20833.89439,21000,0,1660,8260,16688.843,18217.17633,0,21000,0,1660,8260,16688.843,18217.17633,20833.89439,0,0,1660,8260,15240,16693,160000,25000,80,0,8260,15240,16693,160000,25000,80,1660,0,15240,16693,160000,25000,120,1660,8260,0,16693,160000,25000,180,1660,8260,15240,0,160000,25000,0,1660,8260,15240,16693,0,25000,0,1660,8260,15240,16693,160000,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1872,0.1404,0.0936,0.02808,0.02808,0.0142,0.0142,0.9237,0.692775,0.46185,0.138555,0.138555,0.9237,0.9237
13,48000,1080,1,0,0,0,0,0,0,0,1660,8260,16912.70762,18441.04095,27398.8816,20200,80,0,8260,16912.70762,18441.04095,27398.8816,20200,80,1660,0,16912.70762,18441.04095,27398.8816,20200,120,1660,8260,0,18441.04095,27398.8816,20200,180,1660,8260,16912.70762,0,27398.8816,20200,0,1660,8260,16912.70762,18441.04095,0,20200,0,1660,8260,16912.70762,18441.04095,27398.8816,0,0,1660,8260,15240,16693,160000,25000,80,0,8260,15240,16693,160000,25000,80,1660,0,15240,16693,160000,25000,120,1660,8260,0,16693,160000,25000,180,1660,8260,15240,0,160000,25000,0,1660,8260,15240,16693,0,25000,0,1660,8260,15240,16693,160000,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1872,0.1404,0.0936,0.02808,0.02808,0.0142,0.0142,0.9237,0.692775,0.46185,0.138555,0.138555,0.9237,0.9237
14,56000,1260,1,0,0,0,0,0,0,0,1660,8260,17125.91202,18654.24535,35226.54005,19400,80,0,8260,17125.91202,18654.24535,35226.54005,19400,80,1660,0,17125.91202,18654.24535,35226.54005,19400,120,1660,8260,0,18654.24535,35226.54005,19400,180,1660,8260,17125.91202,0,35226.54005,19400,0,1660,8260,17125.91202,18654.24535,0,19400,0,1660,8260,17125.91202,18654.24535,35226.54005,0,0,1660,8260,15240,16693,160000,25000,80,0,8260,15240,16693,160000,25000,80,1660,0,15240,16693,160000,25000,120,1660,8260,0,16693,160000,25000,180,1660,8260,15240,0,160000,25000,0,1660,8260,15240,16693,0,25000,0,1660,8260,15240,16693,160000,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1872,0.1404,0.0936,0.02808,0.02808,0.0142,0.0142,0.9237,0.692775,0.46185,0.138555,0.138555,0.9237,0.9237
15,64000,1440,1,0,0,0,0,0,0,0,1660,8260,17328.96383,18857.29716,44605.516,18600,80,0,8260,17328.96383,18857.29716,44605.516,18600,80,1660,0,17328.96383,18857.29716,44605.516,18600,120,1660,8260,0,18857.29716,44605.516,18600,180,1660,8260,17328.96383,0,44605.516,18600,0,1660,8260,17328.96383,18857.29716,0,18600,0,1660,8260,17328.96383,18857.29716,44605.516,0,0,1660,8260,15240,16693,160000,25000,80,0,8260,15240,16693,160000,25000,80,1660,0,15240,16693,160000,25000,120,1660,8260,0,16693,160000,25000,180,1660,8260,15240,0,160000,25000,0,1660,8260,15240,16693,0,25000,0,1660,8260,15240,16693,160000,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1872,0.1404,0.0936,0.02808,0.02808,0.0142,0.0142,0.9237,0.692775,0.46185,0.138555,0.138555,0.9237,0.9237
16,72000,1620,1,0,0,0,0,0,0,0,1660,8260,17522.3465,19050.67984,55887.93009,17800,80,0,8260,17522.3465,19050.67984,55887.93009,17800,80,1660,0,17522.3465,19050.67984,55887.93009,17800,120,1660,8260,0,19050.67984,55887.93009,17800,180,1660,8260,17522.3465,0,55887.93009,17800,0,1660,8260,17522.3465,19050.67984,0,17800,0,1660,8260,17522.3465,19050.67984,55887.93009,0,0,1660,8260,15240,16693,160000,25000,80,0,8260,15240,16693,160000,25000,80,1660,0,15240,16693,160000,25000,120,1660,8260,0,16693,160000,25000,180,1660,8260,15240,0,160000,25000,0,1660,8260,15240,16693,0,25000,0,1660,8260,15240,16693,160000,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1872,0.1404,0.0936,0.02808,0.02808,0.0142,0.0142,0.9237,0.692775,0.46185,0.138555,0.138555,0.9237,0.9237
17,80000,1800,1,0,0,0,0,0,0,0,1660,8260,17706.52048,19234.85381,69503.4513,17000,80,0,8260,17706.52048,19234.85381,69503.4513,17000,80,1660,0,17706.52048,19234.85381,69503.4513,17000,120,1660,8260,0,19234.85381,69503.4513,17000,180,1660,8260,17706.52048,0,69503.4513,17000,0,1660,8260,17706.52048,19234.85381,0,17000,0,1660,8260,17706.52048,19234.85381,69503.4513,0,0,1660,8260,15240,16693,160000,25000,80,0,8260,15240,16693,160000,25000,80,1660,0,15240,16693,160000,25000,120,1660,8260,0,16693,160000,25000,180,1660,8260,15240,0,160000,25000,0,1660,8260,15240,16693,0,25000,0,1660,8260,15240,16693,160000,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1872,0.1404,0.0936,0.02808,0.02808,0.0142,0.0142,0.9237,0.692775,0.46185,0.138555,0.138555,0.9237,0.9237
18,16000,180,1,0,0,0,0,0,0,0,1660,8260,15675.71429,17204.04762,1087.498502,23400,80,0,8260,15675.71429,17204.04762,1087.498502,23400,80,1660,0,15675.71429,17204.04762,1087.498502,23400,120,1660,8260,0,17204.04762,1087.498502,23400,180,1660,8260,15675.71429,0,1087.498502,23400,0,1660,8260,15675.71429,17204.04762,0,23400,0,1660,8260,15675.71429,17204.04762,1087.498502,0,0,1660,8260,15240,16693,160000,25000,80,0,8260,15240,16693,160000,25000,80,1660,0,15240,16693,160000,25000,120,1660,8260,0,16693,160000,25000,180,1660,8260,15240,0,160000,25000,0,1660,8260,15240,16693,0,25000,0,1660,8260,15240,16693,160000,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0602,0.79515,0.5301,0.15903,0.15903,0.0142,0.0142,2.9201,2.190075,1.46005,0.438015,0.438015,0.9237,0.9237
19,16000,180,1,0,0,0,0,0,0,0,1660,8260,15675.71429,17204.04762,1230.405557,23400,80,0,8260,15675.71429,17204.04762,1230.405557,23400,80,1660,0,15675.71429,17204.04762,1230.405557,23400,120,1660,8260,0,17204.04762,1230.405557,23400,180,1660,8260,15675.71429,0,1230.405557,23400,0,1660,8260,15675.71429,17204.04762,0,23400,0,1660,8260,15675.71429,17204.04762,1230.405557,0,0,1660,8260,15240,16693,160000,25000,80,0,8260,15240,16693,160000,25000,80,1660,0,15240,16693,160000,25000,120,1660,8260,0,16693,160000,25000,180,1660,8260,15240,0,160000,25000,0,1660,8260,15240,16693,0,25000,0,1660,8260,15240,16693,160000,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5656,0.4242,0.2828,0.08484,0.08484,0.0142,0.0142,1.7112,1.2834,0.8556,0.25668,0.25668,0.9237,0.9237
20,16000,180,1,0,0,0,0,0,0,0,1660,8260,15675.71429,17204.04762,1404.952628,23400,80,0,8260,15675.71429,17204.04762,1404.952628,23400,80,1660,0,15675.71429,17204.04762,1404.952628,23400,120,1660,8260,0,17204.04762,1404.952628,23400,180,1660,8260,15675.71429,0,1404.952628,23400,0,1660,8260,15675.71429,17204.04762,0,23400,0,1660,8260,15675.71429,17204.04762,1404.952628,0,0,1660,8260,15240,16693,160000,25000,80,0,8260,15240,16693,160000,25000,80,1660,0,15240,16693,160000,25000,120,1660,8260,0,16693,160000,25000,180,1660,8260,15240,0,160000,25000,0,1660,8260,15240,16693,0,25000,0,1660,8260,15240,16693,160000,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5607,0.420525,0.28035,0.084105,0.084105,0.0142,0.0142,1.7112,1.2834,0.8556,0.25668,0.25668,0.9237,0.9237
21,16000,180,1,0,0,0,0,0,0,0,1660,8260,15675.71429,17204.04762,1618.144902,23400,80,0,8260,15675.71429,17204.04762,1618.144902,23400,80,1660,0,15675.71429,17204.04762,1618.144902,23400,120,1660,8260,0,17204.04762,1618.144902,23400,180,1660,8260,15675.71429,0,1618.144902,23400,0,1660,8260,15675.71429,17204.04762,0,23400,0,1660,8260,15675.71429,17204.04762,1618.144902,0,0,1660,8260,15240,16693,160000,25000,80,0,8260,15240,16693,160000,25000,80,1660,0,15240,16693,160000,25000,120,1660,8260,0,16693,160000,25000,180,1660,8260,15240,0,160000,25000,0,1660,8260,15240,16693,0,25000,0,1660,8260,15240,16693,160000,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5559,0.416925,0.27795,0.083385,0.083385,0.0142,0.0142,1.7112,1.2834,0.8556,0.25668,0.25668,0.9237,0.9237
22,16000,180,1,0,0,0,0,0,0,0,1660,8260,15675.71429,17204.04762,1878.538533,23400,80,0,8260,15675.71429,17204.04762,1878.538533,23400,80,1660,0,15675.71429,17204.04762,1878.538533,23400,120,1660,8260,0,17204.04762,1878.538533,23400,180,1660,8260,15675.71429,0,1878.538533,23400,0,1660,8260,15675.71429,17204.04762,0,23400,0,1660,8260,15675.71429,17204.04762,1878.538533,0,0,1660,8260,15240,16693,160000,25000,80,0,8260,15240,16693,160000,25000,80,1660,0,15240,16693,160000,25000,120,1660,8260,0,16693,160000,25000,180,1660,8260,15240,0,160000,25000,0,1660,8260,15240,16693,0,25000,0,1660,8260,15240,16693,160000,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1901,0.142575,0.09505,0.028515,0.028515,0.0142,0.0142,0.9237,0.692775,0.46185,0.138555,0.138555,0.9237,0.9237
